date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
2011102109,0.331,0.434,0.425,0.441,0.925,0.526,0.682
2011102110,0.311,0.37,0.484,0.314,0.885,0.382,0.48
2011102111,0.366,0.339,0.464,0.325,0.516,0.395,0.404
2011102112,0.331,0.333,0.415,0.369,0.339,0.461,0.53
2011102113,0.356,0.28,0.435,0.435,0.43,0.487,0.48
2011102114,0.391,0.238,0.385,0.364,0.48,0.421,0.581
2011102115,0.376,0.312,0.346,0.391,0.48,0.447,0.581
2011102116,0.401,0.354,0.435,0.49,0.495,0.5,0.657
2011102117,0.461,0.381,0.425,0.529,0.748,0.474,0.707
2011102118,0.571,0.317,0.425,0.523,0.768,0.5,0.657
2011102119,0.466,0.328,0.277,0.485,0.839,0.395,0.505
2011102120,0.391,0.376,0.237,0.49,0.885,0.395,0.455
2011102121,0.446,0.45,0.198,0.43,0.824,0.382,0.429
2011102122,0.551,0.365,0.128,0.309,0.516,0.303,0.202
2011102123,0.556,0.275,0.079,0.292,0.404,0.132,0.152
2011102200,0.361,0.296,0.059,0.248,0.369,0.105,0.202
2011102401,0.501,0.138,0.672,0.667,0,0.592,0.556
2011102402,0.571,0.185,0.879,0.766,0.02,0.711,0.707
2011102403,0.591,0.217,0.87,0.716,0.04,0.632,0.606
2011102404,0.506,0.127,0.682,0.683,0.091,0.5,0.556
2011102405,0.556,0.222,0.632,0.628,0.172,0.513,0.556
2011102406,0.576,0.381,0.682,0.556,0.258,0.434,0.328
2011102407,0.516,0.317,0.731,0.397,0.273,0.276,0.227
2011102408,0.441,0.291,0.82,0.446,0.415,0.408,0.505
2011102409,0.371,0.127,0.86,0.242,0.48,0.513,0.682
2011102410,0.291,0.429,0.613,0.275,0.526,0.697,0.707
2011102411,0.351,0.884,0.306,0.397,0.48,0.342,0.227
2011102412,0.281,0.926,0.188,0.529,0.597,0.539,0.48
2011102413,0.185,0.91,0.415,0.793,0.789,0.868,0.859
2011102414,0.266,0.894,0.524,0.826,0.849,0.855,0.833
2011102415,0.396,0.873,0.356,0.639,0.88,0.671,0.732
2011102416,0.401,0.889,0.375,0.694,0.925,0.684,0.556
2011102417,0.361,0.894,0.435,0.485,0.87,0.645,0.455
2011102418,0.411,0.899,0.415,0.391,0.824,0.671,0.48
2011102419,0.566,0.894,0.366,0.606,0.784,0.697,0.379
2011102420,0.852,0.905,0.484,0.876,0.794,0.855,0.581
2011102421,0.817,0.926,0.435,0.871,0.88,0.816,0.631
2011102422,0.807,0.915,0.375,0.733,0.89,0.539,0.48
2011102423,0.627,0.873,0.464,0.634,0.551,0.382,0.53
2011102500,0.461,0.81,0.573,0.689,0.172,0.329,0.328
2011102501,0.291,0.778,0.711,0.722,0.243,0.461,0.278
2011102502,0.351,0.757,0.791,0.788,0.404,0.605,0.631
2011102503,0.386,0.688,0.672,0.76,0.212,0.658,0.732
2011102504,0.632,0.746,0.464,0.628,0.339,0.434,0.581
2011102505,0.637,0.762,0.277,0.402,0.632,0.316,0.354
2011102506,0.506,0.804,0.217,0.27,0.637,0.171,0.177
2011102507,0.421,0.815,0.227,0.27,0.561,0.145,0.126
2011102508,0.466,0.709,0.227,0.248,0.607,0.158,0.202
2011102509,0.301,0.608,0.247,0.215,0.622,0.105,0.101
2011102510,0.236,0.561,0.208,0.127,0.662,0.053,0
2011102511,0.175,0.503,0.168,0.083,0.683,0.026,0
2011102512,0.251,0.344,0.109,0.077,0.546,0.013,0
2011102713,0.085,0,0.089,0.138,0.455,0.25,0.152
2011102714,0.105,0,0.119,0.105,0.49,0.171,0.101
2011102715,0.125,0,0.138,0.066,0.45,0.158,0.101
2011102716,0.095,0,0.099,0.132,0.379,0.184,0.177
2011102717,0.08,0,0.148,0.099,0.303,0.171,0.202
2011102718,0.055,0.005,0.188,0.028,0.308,0.092,0.076
2011102719,0.03,0.005,0.168,0,0.288,0.053,0.025
2011102720,0.035,0.011,0.168,0.011,0.268,0.039,0.051
2011102721,0.085,0.021,0.148,0.011,0.152,0.079,0.051
2011102722,0.125,0.037,0.119,0.006,0.111,0.066,0.076
2011102723,0.095,0.037,0.069,0,0.086,0.039,0.025
2011102800,0.075,0,0.03,0,0.056,0.013,0
2011102801,0.07,0,0.02,0,0.076,0,0
2011102802,0.13,0,0,0,0.056,0,0
2011102803,0.075,0.026,0,0,0.076,0,0
2011102804,0.075,0.037,0,0,0.116,0.013,0
2011102805,0.01,0.09,0,0.006,0.283,0.053,0.025
2011102806,0.025,0.095,0,0.022,0.157,0.039,0.101
2011102807,0.01,0.053,0,0.099,0.091,0.066,0.076
2011102808,0.005,0.069,0,0.11,0.046,0.105,0.152
2011102809,0.01,0.111,0,0.072,0.03,0.118,0.177
2011102810,0.015,0.085,0,0.088,0.025,0.053,0.227
2011102811,0.025,0.032,0,0.083,0.01,0.066,0.025
2011102812,0.015,0.037,0,0.099,0,0,0.051
2011102813,0.065,0.09,0,0.006,0.005,0.066,0.051
2011102814,0.06,0.143,0,0.055,0,0.039,0.025
2011102815,0.055,0.18,0,0,0,0.013,0
2011102816,0.075,0.143,0,0,0,0.026,0
2011102817,0.07,0.122,0,0.077,0.01,0.079,0
2011102818,0.075,0.116,0,0.006,0.04,0.079,0
2011102819,0.045,0.169,0.01,0.017,0.04,0.066,0
2011102820,0.05,0.222,0.02,0.006,0.04,0.039,0
2011102821,0.035,0.233,0.01,0,0.015,0.039,0
2011102822,0.01,0.185,0,0,0,0.013,0
2011102823,0.005,0.206,0.03,0,0,0.013,0
2011102900,0,0.233,0.049,0,0.015,0.013,0
2011103101,0.206,0.392,0.484,0.226,0.202,0.276,0.328
2011103102,0.251,0.238,0.652,0.309,0.157,0.382,0.379
2011103103,0.19,0.259,0.682,0.43,0.071,0.355,0.404
2011103104,0.206,0.217,0.632,0.43,0.096,0.342,0.303
2011103105,0.261,0.381,0.682,0.309,0.222,0.276,0.328
2011103106,0.185,0.519,0.287,0.298,0.349,0.25,0.379
2011103107,0.165,0.587,0.148,0.292,0.308,0.224,0.354
2011103108,0.17,0.582,0.089,0.22,0.293,0.355,0.404
2011103109,0.17,0.503,0.296,0.27,0.238,0.474,0.328
2011103110,0.175,0.407,0.385,0.364,0.263,0.368,0.455
2011103111,0.1,0.296,0.514,0.364,0.329,0.316,0.354
2011103112,0.095,0.196,0.583,0.364,0.273,0.368,0.404
2011103113,0.075,0.291,0.573,0.463,0.324,0.5,0.505
2011103114,0.1,0.376,0.464,0.441,0.273,0.487,0.48
2011103115,0.135,0.333,0.287,0.397,0.258,0.408,0.227
2011103116,0.13,0.143,0.237,0.347,0.253,0.211,0.152
2011103117,0.125,0.085,0.208,0.281,0.172,0.25,0.227
2011103118,0.11,0.074,0.178,0.325,0.212,0.382,0.253
2011103119,0.07,0.069,0.109,0.369,0.233,0.224,0.253
2011103120,0.035,0.058,0.049,0.182,0.177,0.316,0.278
2011103121,0.085,0.069,0.049,0.22,0.172,0.289,0.328
2011103122,0.15,0.085,0.059,0.242,0.228,0.263,0.177
2011103123,0.1,0.048,0.03,0.275,0.303,0.237,0.202
2011110100,0.11,0.053,0.049,0.242,0.384,0.276,0.152
2011110101,0.14,0.037,0.069,0.413,0.733,0.25,0.101
2011110102,0.226,0.053,0.178,0.38,0.784,0.145,0.076
2011110103,0.271,0.09,0.217,0.364,0.834,0.145,0.152
2011110104,0.336,0.101,0.178,0.314,0.814,0.224,0.202
2011110105,0.241,0.111,0.089,0.342,0.804,0.171,0.177
2011110106,0.14,0.116,0.059,0.226,0.728,0.25,0.227
2011110107,0.075,0.111,0.069,0.331,0.49,0.263,0.253
2011110108,0.04,0.127,0.069,0.441,0.349,0.211,0.253
2011110109,0.055,0.122,0.079,0.331,0.212,0.171,0.202
2011110110,0.025,0.101,0.089,0.298,0.121,0.171,0.177
2011110111,0.03,0.09,0.089,0.336,0.116,0.197,0.152
2011110112,0.03,0.09,0.049,0.292,0.071,0.171,0.126
2011110313,0.155,0.037,0.069,0.27,0.47,0.171,0.253
2011110314,0.201,0.005,0.079,0.347,0.374,0.289,0.303
2011110315,0.341,0,0.069,0.336,0.228,0.329,0.328
2011110316,0.256,0,0.168,0.259,0.137,0.382,0.303
2011110317,0.19,0.005,0.326,0.149,0.015,0.184,0.278
2011110318,0.145,0.021,0.326,0.138,0.086,0.197,0.253
2011110319,0.105,0.058,0.326,0.121,0.374,0.132,0.152
2011110320,0.13,0.148,0.257,0.066,0.415,0.158,0.177
2011110321,0.155,0.302,0.208,0.121,0.253,0.171,0.253
2011110322,0.211,0.328,0.158,0.198,0.131,0.25,0.202
2011110323,0.145,0.307,0.375,0.121,0.121,0.224,0.278
2011110400,0.216,0.185,0.425,0.22,0.106,0.303,0.354
2011110401,0.195,0.18,0.593,0.303,0.116,0.289,0.303
2011110402,0.381,0.185,0.543,0.275,0.157,0.276,0.354
2011110403,0.356,0.18,0.514,0.226,0.162,0.447,0.48
2011110404,0.175,0.132,0.702,0.309,0.217,0.263,0.455
2011110405,0.09,0.106,0.84,0.132,0.243,0.237,0.53
2011110406,0.17,0.063,0.771,0.099,0.207,0.355,0.328
2011110407,0.105,0.063,0.524,0.231,0.278,0.25,0.253
2011110408,0.18,0.042,0.425,0.259,0.243,0.184,0.303
2011110409,0.19,0.032,0.435,0.287,0.207,0.316,0.328
2011110410,0.115,0.032,0.455,0.242,0.182,0.329,0.404
2011110411,0.06,0.016,0.484,0.149,0.091,0.197,0.354
2011110412,0.06,0.005,0.346,0.143,0.015,0.184,0.202
2011110413,0.075,0.037,0.375,0.127,0,0.158,0.152
2011110414,0.075,0.053,0.356,0.094,0.005,0.158,0.101
2011110415,0.035,0.058,0.217,0.077,0.152,0.079,0.076
2011110416,0.206,0.058,0.178,0.138,0.233,0.079,0.051
2011110417,0.155,0.053,0.158,0.088,0.273,0.132,0.076
2011110418,0.125,0.011,0.128,0.066,0.253,0.105,0.076
2011110419,0.14,0,0.069,0.072,0.344,0.158,0.076
2011110420,0.155,0,0.089,0.083,0.263,0.197,0.177
2011110421,0.135,0,0.178,0.138,0.238,0.263,0.278
2011110422,0.085,0.005,0.326,0.165,0.379,0.224,0.278
2011110423,0.045,0.111,0.227,0.105,0.217,0.211,0.227
2011110500,0.05,0.212,0.336,0.149,0.076,0.224,0.202
2011110701,0.712,0.603,0.86,0.898,0.728,0.908,0.909
2011110702,0.752,0.608,0.919,0.931,0.88,0.934,0.934
2011110703,0.792,0.513,0.899,0.931,0.925,0.934,0.934
2011110704,0.752,0.519,0.949,0.948,0.93,0.934,0.934
2011110705,0.742,0.545,0.84,0.959,0.91,0.921,0.909
2011110706,0.772,0.534,0.573,0.942,0.9,0.921,0.909
2011110707,0.637,0.545,0.425,0.904,0.905,0.921,0.884
2011110708,0.531,0.508,0.494,0.887,0.849,0.921,0.833
2011110709,0.526,0.529,0.514,0.893,0.849,0.908,0.783
2011110710,0.516,0.545,0.494,0.86,0.839,0.855,0.732
2011110711,0.551,0.46,0.474,0.815,0.854,0.737,0.657
2011110712,0.471,0.317,0.405,0.749,0.804,0.737,0.657
2011110713,0.526,0.407,0.316,0.667,0.693,0.632,0.581
2011110714,0.436,0.529,0.326,0.628,0.592,0.697,0.581
2011110715,0.481,0.503,0.405,0.705,0.46,0.605,0.53
2011110716,0.486,0.534,0.287,0.567,0.445,0.526,0.505
2011110717,0.406,0.688,0.227,0.612,0.455,0.421,0.328
2011110718,0.436,0.677,0.138,0.49,0.571,0.263,0.253
2011110719,0.396,0.545,0.227,0.424,0.677,0.237,0.253
2011110720,0.406,0.418,0.178,0.375,0.763,0.303,0.328
2011110721,0.446,0.286,0.257,0.287,0.728,0.316,0.253
2011110722,0.346,0.206,0.237,0.226,0.657,0.382,0.328
2011110723,0.346,0.238,0.168,0.27,0.672,0.447,0.429
2011110800,0.306,0.228,0.178,0.309,0.799,0.276,0.429
2011110801,0.321,0.323,0.237,0.248,0.703,0.303,0.455
2011110802,0.331,0.402,0.217,0.248,0.632,0.224,0.328
2011110803,0.396,0.471,0.099,0.253,0.516,0.092,0.101
2011110804,0.291,0.593,0.069,0.171,0.495,0.105,0.051
2011110805,0.241,0.566,0.049,0.105,0.303,0.092,0
2011110806,0.206,0.471,0.04,0.077,0.172,0.039,0
2011110807,0.11,0.302,0,0.006,0.096,0,0
2011110808,0.1,0.243,0,0,0.046,0,0
2011110809,0.09,0.196,0,0,0,0,0
2011110810,0,0.164,0.04,0,0,0,0
2011110811,0,0.127,0.089,0,0,0.013,0
2011110812,0,0.058,0.109,0,0,0,0
2011111013,0.672,0.672,0.514,0.804,0.89,0.882,0.631
2011111014,0.526,0.598,0.316,0.755,0.885,0.697,0.556
2011111015,0.386,0.45,0.415,0.821,0.9,0.487,0.556
2011111016,0.672,0.46,0.553,0.837,0.885,0.487,0.53
2011111017,0.607,0.434,0.751,0.848,0.814,0.461,0.429
2011111018,0.571,0.339,0.702,0.749,0.698,0.408,0.354
2011111019,0.486,0.275,0.672,0.534,0.612,0.342,0.202
2011111020,0.341,0.28,0.741,0.309,0.288,0.447,0.303
2011111021,0.286,0.249,0.553,0.325,0.187,0.289,0.278
2011111022,0.115,0.175,0.514,0.044,0.126,0.224,0.303
2011111023,0.155,0.249,0.603,0.116,0.126,0.368,0.379
2011111100,0.15,0.339,0.692,0.154,0.106,0.368,0.581
2011111101,0.201,0.344,0.573,0.094,0.152,0.434,0.53
2011111102,0.04,0.45,0.613,0.303,0.147,0.618,0.556
2011111103,0.12,0.254,0.593,0.099,0.091,0.684,0.682
2011111104,0.18,0.122,0.583,0.006,0.096,0.474,0.732
2011111105,0.241,0.143,0.464,0.017,0.131,0.487,0.707
2011111106,0.17,0.143,0.474,0.055,0.157,0.382,0.682
2011111107,0.1,0.101,0.484,0.303,0.071,0.618,0.556
2011111108,0.105,0.101,0.395,0.501,0.056,0.605,0.581
2011111109,0.185,0.116,0.336,0.501,0.096,0.776,0.884
2011111110,0.276,0.095,0.425,0.474,0.076,0.776,0.859
2011111111,0.236,0.053,0.455,0.54,0.238,0.816,0.859
2011111112,0.216,0.037,0.514,0.628,0.177,0.711,0.884
2011111113,0.155,0.011,0.425,0.501,0.182,0.803,0.909
2011111114,0.236,0,0.474,0.7,0.238,0.645,0.859
2011111115,0.281,0,0.504,0.556,0.243,0.579,0.859
2011111116,0.386,0,0.534,0.534,0.354,0.5,0.631
2011111117,0.461,0.011,0.623,0.331,0.389,0.408,0.227
2011111118,0.466,0.053,0.573,0.424,0.435,0.487,0.657
2011111119,0.356,0.101,0.534,0.353,0.597,0.434,0.581
2011111120,0.451,0.101,0.553,0.331,0.834,0.605,0.606
2011111121,0.366,0.19,0.494,0.452,0.799,0.697,0.758
2011111122,0.261,0.185,0.316,0.259,0.683,0.697,0.783
2011111123,0.18,0.148,0.178,0.584,0.49,0.671,0.606
2011111200,0.18,0.228,0.138,0.661,0.465,0.658,0.556
2011111401,0.817,0.228,0.929,0.948,0.93,0.961,0.934
2011111402,0.862,0.169,0.958,0.948,0.925,0.961,0.909
2011111403,0.862,0.143,0.968,0.942,0.915,0.947,0.909
2011111404,0.862,0.312,0.958,0.926,0.935,0.934,0.934
2011111405,0.857,0.28,0.968,0.942,0.935,0.934,0.732
2011111406,0.827,0.286,0.949,0.931,0.935,0.961,0.884
2011111407,0.852,0.317,0.949,0.948,0.945,0.961,0.934
2011111408,0.867,0.254,0.919,0.931,0.945,0.947,0.934
2011111409,0.822,0.296,0.741,0.915,0.945,0.934,0.884
2011111410,0.692,0.127,0.613,0.876,0.945,0.934,0.833
2011111411,0.481,0.217,0.504,0.832,0.859,0.868,0.707
2011111412,0.551,0.233,0.425,0.882,0.91,0.816,0.732
2011111413,0.677,0.354,0.435,0.837,0.794,0.842,0.859
2011111414,0.712,0.185,0.346,0.837,0.652,0.868,0.833
2011111415,0.817,0.132,0.128,0.898,0.622,0.816,0.758
2011111416,0.772,0.021,0.109,0.81,0.586,0.803,0.581
2011111417,0.627,0.011,0.03,0.617,0.728,0.487,0.328
2011111418,0.566,0.069,0.099,0.347,0.935,0.184,0.101
2011111419,0.341,0.18,0.178,0.094,0.92,0.026,0
2011111420,0.155,0.302,0.198,0.006,0.9,0,0
2011111421,0.025,0.275,0.435,0.006,0.905,0.013,0
2011111422,0.045,0.328,0.534,0,0.617,0,0
2011111423,0.06,0.302,0.217,0,0.404,0,0
2011111500,0.03,0.397,0.069,0,0.865,0,0
2011111501,0.01,0.386,0.04,0,0.799,0.013,0
2011111502,0,0.259,0,0,0.865,0.039,0.025
2011111503,0.015,0.323,0,0.116,0.495,0.158,0.076
2011111504,0.065,0.339,0,0.342,0.02,0.171,0.025
2011111505,0.15,0.439,0,0.402,0,0.197,0.101
2011111506,0.321,0.529,0.01,0.364,0.005,0.211,0.101
2011111507,0.406,0.54,0.04,0.397,0.081,0.276,0.177
2011111508,0.386,0.481,0.04,0.38,0.046,0.342,0.253
2011111509,0.431,0.508,0.069,0.545,0.101,0.553,0.328
2011111510,0.627,0.487,0.069,0.694,0.116,0.592,0.455
2011111511,0.677,0.36,0.099,0.562,0.056,0.316,0.278
2011111512,0.632,0.201,0.138,0.474,0.035,0.303,0.227
2011111713,0.311,0.36,0.178,0.38,0.278,0.697,0.732
2011111714,0.231,0.444,0.306,0.402,0.324,0.75,0.657
2011111715,0.195,0.354,0.613,0.358,0.288,0.763,0.631
2011111716,0.672,0.423,0.86,0.309,0.263,0.737,0.631
2011111717,0.862,0.407,0.899,0.766,0.278,0.684,0.53
2011111718,0.797,0.487,0.85,0.793,0.384,0.75,0.657
2011111719,0.546,0.624,0.85,0.595,0.47,0.75,0.783
2011111720,0.687,0.847,0.83,0.545,0.47,0.724,0.859
2011111721,0.602,0.82,0.919,0.336,0.116,0.789,0.909
2011111722,0.596,0.741,0.919,0.424,0.394,0.829,0.909
2011111723,0.521,0.577,0.929,0.678,0.313,0.868,0.934
2011111800,0.406,0.397,0.929,0.826,0.384,0.895,0.934
2011111801,0.321,0.291,0.909,0.904,0.445,0.934,0.934
2011111802,0.426,0.349,0.781,0.937,0.425,0.934,0.934
2011111803,0.556,0.513,0.543,0.953,0.703,0.934,0.934
2011111804,0.667,0.646,0.484,0.953,0.743,0.934,0.934
2011111805,0.797,0.598,0.455,0.937,0.854,0.921,0.934
2011111806,0.817,0.614,0.435,0.832,0.733,0.816,0.884
2011111807,0.787,0.582,0.346,0.612,0.839,0.803,0.859
2011111808,0.561,0.519,0.306,0.683,0.677,0.724,0.859
2011111809,0.416,0.497,0.267,0.656,0.566,0.842,0.808
2011111810,0.376,0.471,0.217,0.584,0.501,0.868,0.783
2011111811,0.416,0.333,0.267,0.573,0.45,0.539,0.53
2011111812,0.366,0.159,0.296,0.518,0.303,0.513,0.606
2011111813,0.421,0.101,0.464,0.452,0.344,0.658,0.657
2011111814,0.446,0.048,0.642,0.584,0.182,0.605,0.682
2011111815,0.421,0.317,0.83,0.59,0.278,0.776,0.783
2011111816,0.401,0.704,0.82,0.595,0.657,0.816,0.808
2011111817,0.471,0.825,0.86,0.804,0.728,0.882,0.859
2011111818,0.526,0.741,0.929,0.837,0.703,0.921,0.884
2011111819,0.546,0.524,0.949,0.876,0.794,0.895,0.909
2011111820,0.697,0.413,0.958,0.931,0.865,0.908,0.934
2011111821,0.817,0.323,0.968,0.97,0.774,0.921,0.934
2011111822,0.827,0.243,0.968,0.975,0.592,0.947,0.934
2011111823,0.907,0.159,0.968,0.981,0.844,0.921,0.934
2011111900,0.907,0.116,0.968,0.981,0.95,0.921,0.96
2011112101,0.165,0.048,0.237,0.094,0.298,0.224,0.202
2011112102,0.155,0.037,0.336,0.077,0.313,0.197,0.202
2011112103,0.13,0,0.227,0.006,0.283,0.092,0.076
2011112104,0.13,0,0.178,0,0.354,0.079,0
2011112105,0.125,0,0.168,0,0.253,0.053,0
2011112106,0.11,0.016,0.049,0,0.217,0.039,0
2011112107,0.085,0.053,0.128,0,0.172,0.066,0
2011112108,0.075,0.074,0.208,0.022,0.222,0.066,0
2011112109,0.055,0.09,0.099,0.061,0.212,0.039,0
2011112110,0.015,0.095,0.109,0.011,0.258,0.079,0.025
2011112111,0.01,0.111,0.148,0.044,0.243,0.118,0
2011112112,0.025,0.122,0.306,0.039,0.197,0.053,0
2011112113,0,0.111,0.277,0,0.177,0.039,0
2011112114,0,0.09,0.128,0,0.147,0.026,0
2011112115,0,0.079,0.109,0,0.081,0,0
2011112116,0,0.021,0.089,0,0.015,0,0
2011112117,0,0.095,0.079,0,0,0,0
2011112118,0,0.143,0.03,0,0,0,0
2011112119,0,0.143,0.03,0,0,0,0
2011112120,0,0.079,0.04,0,0,0,0
2011112121,0,0.085,0.04,0,0,0,0
2011112122,0,0.053,0.04,0,0,0.026,0
2011112123,0,0.026,0.049,0,0,0.066,0.025
2011112200,0.015,0.032,0.049,0,0.03,0.105,0.051
2011112201,0.015,0.021,0.04,0,0.061,0.053,0
2011112202,0.02,0.021,0.079,0.077,0.02,0.039,0.025
2011112203,0.03,0.016,0.148,0.171,0.02,0.092,0.051
2011112204,0.035,0.016,0.198,0.099,0.03,0.092,0.126
2011112205,0.06,0.005,0.267,0.116,0.02,0.092,0.101
2011112206,0.105,0.042,0.257,0.127,0,0.105,0.076
2011112207,0.125,0.026,0.267,0.171,0,0.132,0.152
2011112208,0.14,0.032,0.168,0.138,0,0.171,0.177
2011112209,0.17,0.042,0.306,0.248,0,0.25,0.253
2011112210,0.201,0.053,0.366,0.331,0.005,0.316,0.328
2011112211,0.236,0.079,0.543,0.347,0.025,0.408,0.328
2011112212,0.341,0.122,0.791,0.518,0.071,0.395,0.328
2011112413,0.551,0.042,0.494,0.303,0,0.303,0.278
2011112414,0.536,0.069,0.504,0.364,0.096,0.184,0.126
2011112415,0.647,0.048,0.613,0.325,0.157,0.171,0.126
2011112416,0.596,0.138,0.543,0.353,0.101,0.237,0.303
2011112417,0.602,0.333,0.652,0.579,0.329,0.382,0.303
2011112418,0.667,0.259,0.82,0.755,0.425,0.474,0.429
2011112419,0.712,0.291,0.889,0.749,0.546,0.592,0.53
2011112420,0.687,0.254,0.8,0.76,0.652,0.658,0.581
2011112421,0.692,0.402,0.84,0.782,0.642,0.671,0.606
2011112422,0.591,0.397,0.8,0.848,0.511,0.776,0.581
2011112423,0.516,0.439,0.83,0.848,0.207,0.789,0.581
2011112500,0.607,0.302,0.761,0.782,0.455,0.737,0.783
2011112501,0.692,0.201,0.761,0.843,0.743,0.855,0.783
2011112502,0.712,0.243,0.879,0.793,0.844,0.855,0.808
2011112503,0.782,0.354,0.949,0.826,0.774,0.895,0.758
2011112504,0.832,0.466,0.958,0.931,0.834,0.895,0.682
2011112505,0.837,0.534,0.968,0.97,0.854,0.908,0.682
2011112506,0.812,0.46,0.958,0.981,0.915,0.947,0.808
2011112507,0.847,0.513,0.958,0.975,0.94,0.961,0.732
2011112508,0.802,0.487,0.958,0.942,0.9,0.908,0.682
2011112509,0.692,0.434,0.929,0.788,0.642,0.816,0.606
2011112510,0.642,0.349,0.929,0.832,0.662,0.724,0.581
2011112511,0.812,0.286,0.939,0.876,0.885,0.697,0.505
2011112512,0.837,0.238,0.929,0.755,0.935,0.724,0.556
2011112513,0.742,0.201,0.929,0.826,0.925,0.711,0.581
2011112514,0.712,0.212,0.919,0.793,0.789,0.803,0.732
2011112515,0.762,0.159,0.929,0.634,0.814,0.816,0.606
2011112516,0.852,0.122,0.909,0.804,0.809,0.855,0.581
2011112517,0.862,0.085,0.899,0.854,0.885,0.895,0.606
2011112518,0.842,0.053,0.919,0.826,0.87,0.895,0.833
2011112519,0.832,0.032,0.909,0.788,0.849,0.868,0.859
2011112520,0.742,0.032,0.919,0.826,0.763,0.921,0.884
2011112521,0.682,0.032,0.929,0.876,0.667,0.934,0.884
2011112522,0.652,0.016,0.919,0.942,0.718,0.961,0.909
2011112523,0.702,0.026,0.909,0.937,0.875,0.961,0.884
2011112600,0.657,0.021,0.919,0.826,0.895,0.961,0.934
2011112801,0.201,0.709,0.583,0.534,0.824,0.553,0.404
2011112802,0.286,0.677,0.484,0.43,0.824,0.447,0.379
2011112803,0.316,0.72,0.464,0.452,0.956,0.303,0.278
2011112804,0.311,0.598,0.375,0.463,0.956,0.355,0.354
2011112805,0.536,0.407,0.366,0.507,0.95,0.421,0.379
2011112806,0.436,0.524,0.296,0.501,0.956,0.5,0.429
2011112807,0.536,0.429,0.306,0.463,0.728,0.408,0.328
2011112808,0.406,0.185,0.287,0.386,0.485,0.303,0.303
2011112809,0.391,0.037,0.267,0.353,0.303,0.237,0.253
2011112810,0.271,0.011,0.336,0.27,0.187,0.276,0.253
2011112811,0.281,0,0.227,0.138,0.283,0.224,0.152
2011112812,0.195,0.005,0.089,0.105,0.192,0.132,0.101
2011112813,0.16,0,0.069,0.022,0.212,0.132,0.025
2011112814,0.07,0,0.089,0.022,0.217,0.079,0.025
2011112815,0.035,0,0.158,0.033,0.172,0.079,0.051
2011112816,0,0.011,0.247,0.006,0.121,0.053,0
2011112817,0,0.026,0.198,0,0.051,0.039,0
2011112818,0,0.032,0.148,0,0.01,0.026,0
2011112819,0,0.048,0.119,0,0,0.013,0
2011112820,0,0.042,0.109,0,0,0.026,0
2011112821,0,0.09,0.148,0,0,0.026,0
2011112822,0.01,0.079,0.267,0,0,0.026,0
2011112823,0.045,0.143,0.208,0,0,0.026,0
2011112900,0.05,0.201,0.188,0,0,0.039,0
2011112901,0.04,0.101,0.346,0,0.005,0.026,0
2011112902,0.04,0.148,0.375,0.011,0.02,0.026,0
2011112903,0.03,0.037,0.178,0.044,0.051,0.079,0
2011112904,0.08,0.042,0.079,0.055,0.116,0.145,0.076
2011112905,0.06,0.132,0.178,0.05,0.142,0.092,0.025
2011112906,0.035,0.095,0.277,0,0.126,0.039,0
2011112907,0.015,0.032,0.257,0.011,0.126,0.066,0.051
2011112908,0.055,0.085,0.415,0.094,0.157,0.118,0.076
2011112909,0.07,0.138,0.425,0.209,0.152,0.211,0.177
2011112910,0.13,0.085,0.632,0.463,0.147,0.566,0.48
2011112911,0.256,0.291,0.899,0.479,0.157,0.605,0.556
2011112912,0.361,0.397,0.939,0.534,0.197,0.671,0.48
2011120113,0.125,0,0.188,0.193,0,0.132,0.101
2011120114,0.201,0,0.158,0.27,0,0.132,0.076
2011120115,0.13,0,0.138,0.309,0,0.197,0.101
2011120116,0.075,0,0.099,0.325,0,0.25,0.227
2011120117,0.08,0,0.237,0.397,0,0.303,0.379
2011120118,0.135,0.048,0.208,0.457,0,0.447,0.429
2011120119,0.165,0.175,0.158,0.463,0,0.474,0.354
2011120120,0.211,0.323,0.257,0.419,0,0.395,0.303
2011120121,0.241,0.397,0.356,0.331,0,0.316,0.177
2011120122,0.246,0.487,0.385,0.314,0,0.355,0.152
2011120123,0.266,0.513,0.336,0.314,0,0.355,0.177
2011120200,0.361,0.55,0.326,0.314,0.025,0.382,0.177
2011120201,0.361,0.635,0.267,0.292,0.076,0.408,0.227
2011120202,0.341,0.735,0.247,0.215,0.111,0.263,0.177
2011120203,0.271,0.741,0.247,0.132,0.202,0.158,0.126
2011120204,0.246,0.677,0.326,0.11,0.334,0.105,0.076
2011120205,0.201,0.508,0.257,0.055,0.268,0.105,0.025
2011120206,0.165,0.381,0.227,0.022,0.379,0.066,0
2011120207,0.125,0.349,0.237,0.066,0.49,0.053,0
2011120208,0.08,0.291,0.188,0,0.531,0.066,0
2011120209,0.095,0.317,0.148,0.006,0.47,0.026,0.025
2011120210,0.055,0.402,0.119,0,0.384,0.039,0.025
2011120211,0.005,0.185,0.128,0.017,0.354,0.039,0.025
2011120212,0.04,0.063,0.128,0.028,0.43,0.184,0.025
2011120213,0.06,0.016,0.128,0.072,0.44,0.289,0.152
2011120214,0.055,0.016,0.208,0.132,0.339,0.342,0.303
